"session","subject","treatment","team","subjectid","teamid","round","investment"
3,22,"message",4,"3_message_22","3_4","r5",100
3,22,"message",4,"3_message_22","3_4","r6",100
3,22,"message",4,"3_message_22","3_4","r7",100
3,22,"message",4,"3_message_22","3_4","r8",100
3,22,"message",4,"3_message_22","3_4","r9",100
3,22,"teamtreat",6,"3_teamtreat_22","3_6","r1",100
3,22,"teamtreat",6,"3_teamtreat_22","3_6","r2",100
3,22,"teamtreat",6,"3_teamtreat_22","3_6","r3",50
3,22,"teamtreat",6,"3_teamtreat_22","3_6","r4",100
3,22,"teamtreat",6,"3_teamtreat_22","3_6","r5",100
3,22,"teamtreat",6,"3_teamtreat_22","3_6","r6",100
3,22,"teamtreat",6,"3_teamtreat_22","3_6","r7",100
3,22,"teamtreat",6,"3_teamtreat_22","3_6","r8",100
3,22,"teamtreat",6,"3_teamtreat_22","3_6","r9",100
3,23,"message",5,"3_message_23","3_5","r1",50
3,23,"message",5,"3_message_23","3_5","r2",30
3,23,"message",5,"3_message_23","3_5","r3",40
3,23,"message",5,"3_message_23","3_5","r4",80
3,23,"message",5,"3_message_23","3_5","r5",50
3,23,"message",5,"3_message_23","3_5","r6",30
3,23,"message",5,"3_message_23","3_5","r7",10
3,23,"message",5,"3_message_23","3_5","r8",30
3,23,"message",5,"3_message_23","3_5","r9",20
3,23,"teamtreat",7,"3_teamtreat_23","3_7","r1",50
3,23,"teamtreat",7,"3_teamtreat_23","3_7","r2",100
3,23,"teamtreat",7,"3_teamtreat_23","3_7","r3",100
3,23,"teamtreat",7,"3_teamtreat_23","3_7","r4",50
3,23,"teamtreat",7,"3_teamtreat_23","3_7","r5",30
3,23,"teamtreat",7,"3_teamtreat_23","3_7","r6",100
3,23,"teamtreat",7,"3_teamtreat_23","3_7","r7",100
3,23,"teamtreat",7,"3_teamtreat_23","3_7","r8",60
3,23,"teamtreat",7,"3_teamtreat_23","3_7","r9",100
3,24,"message",6,"3_message_24","3_6","r1",40
3,24,"message",6,"3_message_24","3_6","r2",35
3,24,"message",6,"3_message_24","3_6","r3",30
3,24,"message",6,"3_message_24","3_6","r4",30
3,24,"message",6,"3_message_24","3_6","r5",30
3,24,"message",6,"3_message_24","3_6","r6",30
3,24,"message",6,"3_message_24","3_6","r7",60
3,24,"message",6,"3_message_24","3_6","r8",50
3,24,"message",6,"3_message_24","3_6","r9",30
3,24,"teamtreat",8,"3_teamtreat_24","3_8","r1",50
3,24,"teamtreat",8,"3_teamtreat_24","3_8","r2",30
3,24,"teamtreat",8,"3_teamtreat_24","3_8","r3",30
3,24,"teamtreat",8,"3_teamtreat_24","3_8","r4",20
3,24,"teamtreat",8,"3_teamtreat_24","3_8","r5",40
3,24,"teamtreat",8,"3_teamtreat_24","3_8","r6",10
3,24,"teamtreat",8,"3_teamtreat_24","3_8","r7",25
3,24,"teamtreat",8,"3_teamtreat_24","3_8","r8",10
3,24,"teamtreat",8,"3_teamtreat_24","3_8","r9",27
3,25,"message",7,"3_message_25","3_7","r1",50
3,25,"message",7,"3_message_25","3_7","r2",0
3,25,"message",7,"3_message_25","3_7","r3",50
3,25,"message",7,"3_message_25","3_7","r4",100
3,25,"message",7,"3_message_25","3_7","r5",100
3,25,"message",7,"3_message_25","3_7","r6",100
3,25,"message",7,"3_message_25","3_7","r7",100
3,25,"message",7,"3_message_25","3_7","r8",0
3,25,"message",7,"3_message_25","3_7","r9",80
3,26,"message",8,"3_message_26","3_8","r1",90
3,26,"message",8,"3_message_26","3_8","r2",85
3,26,"message",8,"3_message_26","3_8","r3",80
3,26,"message",8,"3_message_26","3_8","r4",60
3,26,"message",8,"3_message_26","3_8","r5",40
3,26,"message",8,"3_message_26","3_8","r6",0
3,26,"message",8,"3_message_26","3_8","r7",60
3,26,"message",8,"3_message_26","3_8","r8",60
3,26,"message",8,"3_message_26","3_8","r9",60
3,27,"message",9,"3_message_27","3_9","r1",0
3,27,"message",9,"3_message_27","3_9","r2",10
3,27,"message",9,"3_message_27","3_9","r3",0
3,27,"message",9,"3_message_27","3_9","r4",80
3,27,"message",9,"3_message_27","3_9","r5",80
3,27,"message",9,"3_message_27","3_9","r6",80
3,27,"message",9,"3_message_27","3_9","r7",100
3,27,"message",9,"3_message_27","3_9","r8",50
3,27,"message",9,"3_message_27","3_9","r9",50
4,1,"mixed",1,"4_mixed_1","4_1","r1",20
4,1,"mixed",1,"4_mixed_1","4_1","r2",20
4,1,"mixed",1,"4_mixed_1","4_1","r3",30
4,1,"mixed",1,"4_mixed_1","4_1","r4",20
4,1,"mixed",1,"4_mixed_1","4_1","r5",50
4,1,"mixed",1,"4_mixed_1","4_1","r6",15
4,1,"mixed",1,"4_mixed_1","4_1","r7",10
4,1,"mixed",1,"4_mixed_1","4_1","r8",20
4,1,"mixed",1,"4_mixed_1","4_1","r9",0
4,2,"mixed",1,"4_mixed_2","4_1","r1",1
4,2,"mixed",1,"4_mixed_2","4_1","r2",1
4,2,"mixed",1,"4_mixed_2","4_1","r3",1
4,2,"mixed",1,"4_mixed_2","4_1","r4",20
4,2,"mixed",1,"4_mixed_2","4_1","r5",50
4,2,"mixed",1,"4_mixed_2","4_1","r6",15
4,2,"mixed",1,"4_mixed_2","4_1","r7",40
4,2,"mixed",1,"4_mixed_2","4_1","r8",20
4,2,"mixed",1,"4_mixed_2","4_1","r9",10
4,3,"mixed",1,"4_mixed_3","4_1","r1",30
4,3,"mixed",1,"4_mixed_3","4_1","r2",30
4,3,"mixed",1,"4_mixed_3","4_1","r3",15
4,3,"mixed",1,"4_mixed_3","4_1","r4",20
4,3,"mixed",1,"4_mixed_3","4_1","r5",50
4,3,"mixed",1,"4_mixed_3","4_1","r6",15
4,3,"mixed",1,"4_mixed_3","4_1","r7",30
4,3,"mixed",1,"4_mixed_3","4_1","r8",20
4,3,"mixed",1,"4_mixed_3","4_1","r9",20
4,4,"mixed",2,"4_mixed_4","4_2","r1",70
4,4,"mixed",2,"4_mixed_4","4_2","r2",80
4,4,"mixed",2,"4_mixed_4","4_2","r3",90
4,4,"mixed",2,"4_mixed_4","4_2","r4",100
4,4,"mixed",2,"4_mixed_4","4_2","r5",100
4,4,"mixed",2,"4_mixed_4","4_2","r6",100
4,4,"mixed",2,"4_mixed_4","4_2","r7",100
4,4,"mixed",2,"4_mixed_4","4_2","r8",100
4,4,"mixed",2,"4_mixed_4","4_2","r9",100
4,5,"mixed",2,"4_mixed_5","4_2","r1",10
4,5,"mixed",2,"4_mixed_5","4_2","r2",10
4,5,"mixed",2,"4_mixed_5","4_2","r3",10
4,5,"mixed",2,"4_mixed_5","4_2","r4",100
4,5,"mixed",2,"4_mixed_5","4_2","r5",100
4,5,"mixed",2,"4_mixed_5","4_2","r6",100
4,5,"mixed",2,"4_mixed_5","4_2","r7",100
4,5,"mixed",2,"4_mixed_5","4_2","r8",100
4,5,"mixed",2,"4_mixed_5","4_2","r9",100
4,6,"mixed",2,"4_mixed_6","4_2","r1",100
4,6,"mixed",2,"4_mixed_6","4_2","r2",100
4,6,"mixed",2,"4_mixed_6","4_2","r3",100
4,6,"mixed",2,"4_mixed_6","4_2","r4",100
4,6,"mixed",2,"4_mixed_6","4_2","r5",100
4,6,"mixed",2,"4_mixed_6","4_2","r6",100
4,6,"mixed",2,"4_mixed_6","4_2","r7",100
4,6,"mixed",2,"4_mixed_6","4_2","r8",100
4,6,"mixed",2,"4_mixed_6","4_2","r9",100
4,7,"mixed",3,"4_mixed_7","4_3","r1",100
4,7,"mixed",3,"4_mixed_7","4_3","r2",100
4,7,"mixed",3,"4_mixed_7","4_3","r3",100
4,7,"mixed",3,"4_mixed_7","4_3","r4",50
4,7,"mixed",3,"4_mixed_7","4_3","r5",50
4,7,"mixed",3,"4_mixed_7","4_3","r6",60
4,7,"mixed",3,"4_mixed_7","4_3","r7",100
4,7,"mixed",3,"4_mixed_7","4_3","r8",100
4,7,"mixed",3,"4_mixed_7","4_3","r9",90
4,8,"mixed",3,"4_mixed_8","4_3","r1",50
4,8,"mixed",3,"4_mixed_8","4_3","r2",30
4,8,"mixed",3,"4_mixed_8","4_3","r3",30
4,8,"mixed",3,"4_mixed_8","4_3","r4",50
4,8,"mixed",3,"4_mixed_8","4_3","r5",50
4,8,"mixed",3,"4_mixed_8","4_3","r6",60
4,8,"mixed",3,"4_mixed_8","4_3","r7",50
4,8,"mixed",3,"4_mixed_8","4_3","r8",30
4,8,"mixed",3,"4_mixed_8","4_3","r9",0
4,9,"mixed",3,"4_mixed_9","4_3","r1",50
4,9,"mixed",3,"4_mixed_9","4_3","r2",50
4,9,"mixed",3,"4_mixed_9","4_3","r3",50
4,9,"mixed",3,"4_mixed_9","4_3","r4",50
4,9,"mixed",3,"4_mixed_9","4_3","r5",50
4,9,"mixed",3,"4_mixed_9","4_3","r6",60
4,9,"mixed",3,"4_mixed_9","4_3","r7",40
4,9,"mixed",3,"4_mixed_9","4_3","r8",25
4,9,"mixed",3,"4_mixed_9","4_3","r9",50
4,10,"mixed",4,"4_mixed_10","4_4","r1",50
4,10,"mixed",4,"4_mixed_10","4_4","r2",50
4,10,"mixed",4,"4_mixed_10","4_4","r3",50
4,10,"mixed",4,"4_mixed_10","4_4","r4",100
4,10,"mixed",4,"4_mixed_10","4_4","r5",100
4,10,"mixed",4,"4_mixed_10","4_4","r6",100
4,10,"mixed",4,"4_mixed_10","4_4","r7",100
4,10,"mixed",4,"4_mixed_10","4_4","r8",50
4,10,"mixed",4,"4_mixed_10","4_4","r9",25
4,11,"mixed",4,"4_mixed_11","4_4","r1",100
4,11,"mixed",4,"4_mixed_11","4_4","r2",100
4,11,"mixed",4,"4_mixed_11","4_4","r3",0
4,11,"mixed",4,"4_mixed_11","4_4","r4",100
4,11,"mixed",4,"4_mixed_11","4_4","r5",100
4,11,"mixed",4,"4_mixed_11","4_4","r6",100
4,11,"mixed",4,"4_mixed_11","4_4","r7",100
4,11,"mixed",4,"4_mixed_11","4_4","r8",0
4,11,"mixed",4,"4_mixed_11","4_4","r9",0
4,12,"mixed",4,"4_mixed_12","4_4","r1",80
4,12,"mixed",4,"4_mixed_12","4_4","r2",50
4,12,"mixed",4,"4_mixed_12","4_4","r3",75
4,12,"mixed",4,"4_mixed_12","4_4","r4",100
4,12,"mixed",4,"4_mixed_12","4_4","r5",100
4,12,"mixed",4,"4_mixed_12","4_4","r6",100
4,12,"mixed",4,"4_mixed_12","4_4","r7",100
4,12,"mixed",4,"4_mixed_12","4_4","r8",100
4,12,"mixed",4,"4_mixed_12","4_4","r9",100
4,13,"mixed",5,"4_mixed_13","4_5","r1",25
4,13,"mixed",5,"4_mixed_13","4_5","r2",25
4,13,"mixed",5,"4_mixed_13","4_5","r3",25
4,13,"mixed",5,"4_mixed_13","4_5","r4",25
4,13,"mixed",5,"4_mixed_13","4_5","r5",23
4,13,"mixed",5,"4_mixed_13","4_5","r6",20
4,13,"mixed",5,"4_mixed_13","4_5","r7",25
4,13,"mixed",5,"4_mixed_13","4_5","r8",25
4,13,"mixed",5,"4_mixed_13","4_5","r9",50
4,14,"mixed",5,"4_mixed_14","4_5","r1",0
4,14,"mixed",5,"4_mixed_14","4_5","r2",30
4,14,"mixed",5,"4_mixed_14","4_5","r3",100
4,14,"mixed",5,"4_mixed_14","4_5","r4",25
4,14,"mixed",5,"4_mixed_14","4_5","r5",23
4,14,"mixed",5,"4_mixed_14","4_5","r6",20
4,14,"mixed",5,"4_mixed_14","4_5","r7",0
4,14,"mixed",5,"4_mixed_14","4_5","r8",30
4,14,"mixed",5,"4_mixed_14","4_5","r9",30
4,15,"mixed",5,"4_mixed_15","4_5","r1",20
4,15,"mixed",5,"4_mixed_15","4_5","r2",20
4,15,"mixed",5,"4_mixed_15","4_5","r3",30
4,15,"mixed",5,"4_mixed_15","4_5","r4",25
4,15,"mixed",5,"4_mixed_15","4_5","r5",23
4,15,"mixed",5,"4_mixed_15","4_5","r6",20
4,15,"mixed",5,"4_mixed_15","4_5","r7",20
4,15,"mixed",5,"4_mixed_15","4_5","r8",20
4,15,"mixed",5,"4_mixed_15","4_5","r9",20
4,16,"mixed",6,"4_mixed_16","4_6","r1",40
4,16,"mixed",6,"4_mixed_16","4_6","r2",0
4,16,"mixed",6,"4_mixed_16","4_6","r3",50
4,16,"mixed",6,"4_mixed_16","4_6","r4",0
4,16,"mixed",6,"4_mixed_16","4_6","r5",40
4,16,"mixed",6,"4_mixed_16","4_6","r6",0
4,16,"mixed",6,"4_mixed_16","4_6","r7",10
4,16,"mixed",6,"4_mixed_16","4_6","r8",0
4,16,"mixed",6,"4_mixed_16","4_6","r9",100
4,17,"mixed",6,"4_mixed_17","4_6","r1",0
4,17,"mixed",6,"4_mixed_17","4_6","r2",0
4,17,"mixed",6,"4_mixed_17","4_6","r3",0
4,17,"mixed",6,"4_mixed_17","4_6","r4",0
4,17,"mixed",6,"4_mixed_17","4_6","r5",40
4,17,"mixed",6,"4_mixed_17","4_6","r6",0
4,17,"mixed",6,"4_mixed_17","4_6","r7",0
4,17,"mixed",6,"4_mixed_17","4_6","r8",100
4,17,"mixed",6,"4_mixed_17","4_6","r9",100
4,18,"mixed",6,"4_mixed_18","4_6","r1",50
4,18,"mixed",6,"4_mixed_18","4_6","r2",40
4,18,"mixed",6,"4_mixed_18","4_6","r3",50
4,18,"mixed",6,"4_mixed_18","4_6","r4",0
4,18,"mixed",6,"4_mixed_18","4_6","r5",40
4,18,"mixed",6,"4_mixed_18","4_6","r6",0
4,18,"mixed",6,"4_mixed_18","4_6","r7",40
4,18,"mixed",6,"4_mixed_18","4_6","r8",40
4,18,"mixed",6,"4_mixed_18","4_6","r9",20
4,19,"mixed",7,"4_mixed_19","4_7","r1",100
4,19,"mixed",7,"4_mixed_19","4_7","r2",33
4,19,"mixed",7,"4_mixed_19","4_7","r3",33
4,19,"mixed",7,"4_mixed_19","4_7","r4",30
4,19,"mixed",7,"4_mixed_19","4_7","r5",33
4,19,"mixed",7,"4_mixed_19","4_7","r6",0
4,19,"mixed",7,"4_mixed_19","4_7","r7",0
4,19,"mixed",7,"4_mixed_19","4_7","r8",0
4,19,"mixed",7,"4_mixed_19","4_7","r9",0
4,20,"mixed",7,"4_mixed_20","4_7","r1",80
4,20,"mixed",7,"4_mixed_20","4_7","r2",100
4,20,"mixed",7,"4_mixed_20","4_7","r3",0
4,20,"mixed",7,"4_mixed_20","4_7","r4",30
4,20,"mixed",7,"4_mixed_20","4_7","r5",33
4,20,"mixed",7,"4_mixed_20","4_7","r6",0
4,20,"mixed",7,"4_mixed_20","4_7","r7",100
4,20,"mixed",7,"4_mixed_20","4_7","r8",100
4,20,"mixed",7,"4_mixed_20","4_7","r9",100
4,21,"mixed",7,"4_mixed_21","4_7","r1",30
4,21,"mixed",7,"4_mixed_21","4_7","r2",30
4,21,"mixed",7,"4_mixed_21","4_7","r3",25
4,21,"mixed",7,"4_mixed_21","4_7","r4",30
4,21,"mixed",7,"4_mixed_21","4_7","r5",33
4,21,"mixed",7,"4_mixed_21","4_7","r6",0
4,21,"mixed",7,"4_mixed_21","4_7","r7",33
4,21,"mixed",7,"4_mixed_21","4_7","r8",20
4,21,"mixed",7,"4_mixed_21","4_7","r9",20
4,22,"mixed",8,"4_mixed_22","4_8","r1",0
4,22,"mixed",8,"4_mixed_22","4_8","r2",0
4,22,"mixed",8,"4_mixed_22","4_8","r3",0
4,22,"mixed",8,"4_mixed_22","4_8","r4",25
4,22,"mixed",8,"4_mixed_22","4_8","r5",100
4,22,"mixed",8,"4_mixed_22","4_8","r6",100
4,22,"mixed",8,"4_mixed_22","4_8","r7",0
4,22,"mixed",8,"4_mixed_22","4_8","r8",0
4,22,"mixed",8,"4_mixed_22","4_8","r9",0
4,23,"mixed",8,"4_mixed_23","4_8","r1",100
4,23,"mixed",8,"4_mixed_23","4_8","r2",100
4,23,"mixed",8,"4_mixed_23","4_8","r3",100
4,23,"mixed",8,"4_mixed_23","4_8","r4",25
4,23,"mixed",8,"4_mixed_23","4_8","r5",100
4,23,"mixed",8,"4_mixed_23","4_8","r6",100
4,23,"mixed",8,"4_mixed_23","4_8","r7",100
4,23,"mixed",8,"4_mixed_23","4_8","r8",100
4,23,"mixed",8,"4_mixed_23","4_8","r9",100
4,24,"mixed",8,"4_mixed_24","4_8","r1",60
4,24,"mixed",8,"4_mixed_24","4_8","r2",20
4,24,"mixed",8,"4_mixed_24","4_8","r3",40
4,24,"mixed",8,"4_mixed_24","4_8","r4",25
4,24,"mixed",8,"4_mixed_24","4_8","r5",100
4,24,"mixed",8,"4_mixed_24","4_8","r6",100
4,24,"mixed",8,"4_mixed_24","4_8","r7",100
4,24,"mixed",8,"4_mixed_24","4_8","r8",50
4,24,"mixed",8,"4_mixed_24","4_8","r9",10
4,25,"teamtreat",1,"4_teamtreat_25","4_1","r1",50
4,25,"teamtreat",1,"4_teamtreat_25","4_1","r2",60
4,25,"teamtreat",1,"4_teamtreat_25","4_1","r3",40
4,25,"teamtreat",1,"4_teamtreat_25","4_1","r4",55
4,25,"teamtreat",1,"4_teamtreat_25","4_1","r5",50
4,25,"teamtreat",1,"4_teamtreat_25","4_1","r6",25
4,25,"teamtreat",1,"4_teamtreat_25","4_1","r7",45
4,25,"teamtreat",1,"4_teamtreat_25","4_1","r8",70
4,25,"teamtreat",1,"4_teamtreat_25","4_1","r9",100
4,26,"teamtreat",2,"4_teamtreat_26","4_2","r1",100
4,26,"teamtreat",2,"4_teamtreat_26","4_2","r2",100
4,26,"teamtreat",2,"4_teamtreat_26","4_2","r3",100
4,26,"teamtreat",2,"4_teamtreat_26","4_2","r4",100
4,26,"teamtreat",2,"4_teamtreat_26","4_2","r5",100
4,26,"teamtreat",2,"4_teamtreat_26","4_2","r6",100
4,26,"teamtreat",2,"4_teamtreat_26","4_2","r7",100
4,26,"teamtreat",2,"4_teamtreat_26","4_2","r8",100
4,26,"teamtreat",2,"4_teamtreat_26","4_2","r9",100
4,27,"teamtreat",3,"4_teamtreat_27","4_3","r1",25
4,27,"teamtreat",3,"4_teamtreat_27","4_3","r2",25
4,27,"teamtreat",3,"4_teamtreat_27","4_3","r3",50
4,27,"teamtreat",3,"4_teamtreat_27","4_3","r4",30
4,27,"teamtreat",3,"4_teamtreat_27","4_3","r5",99
4,27,"teamtreat",3,"4_teamtreat_27","4_3","r6",50
4,27,"teamtreat",3,"4_teamtreat_27","4_3","r7",70
4,27,"teamtreat",3,"4_teamtreat_27","4_3","r8",70
4,27,"teamtreat",3,"4_teamtreat_27","4_3","r9",25
4,28,"teamtreat",4,"4_teamtreat_28","4_4","r1",100
4,28,"teamtreat",4,"4_teamtreat_28","4_4","r2",100
4,28,"teamtreat",4,"4_teamtreat_28","4_4","r3",100
4,28,"teamtreat",4,"4_teamtreat_28","4_4","r4",100
4,28,"teamtreat",4,"4_teamtreat_28","4_4","r5",100
4,28,"teamtreat",4,"4_teamtreat_28","4_4","r6",100
4,28,"teamtreat",4,"4_teamtreat_28","4_4","r7",50
4,28,"teamtreat",4,"4_teamtreat_28","4_4","r8",100
4,28,"teamtreat",4,"4_teamtreat_28","4_4","r9",100
